time,DMU1_AI,DMU1_RAW,DMU1_PM10,DMU1_RH,DMU1_TEMP,DMU2_AI,DMU2_RAW,DMU2_PM10,DMU2_RH,DMU2_TEMP,DMU3_AI,DMU3_RAW,DMU3_PM10,DMU3_RH,DMU3_TEMP,DMU4_AI,DMU4_RAW,DMU4_PM10,DMU4_RH,DMU4_TEMP
2020-07-19 09:14:00,7.606999999999999,19.4,21.1,89.66300000000001,22.169000000000004,13.31583333333333,19.083333333333332,21.083333333333332,97.2975,21.033333333333335,8.155454545454544,17.454545454545453,19.818181818181817,82.6390909090909,23.486363636363638,7.944000000000001,19.5,20.6,87.942,22.705
2020-07-19 09:16:00,7.6063636363636355,19.272727272727273,20.545454545454547,89.35181818181819,22.166363636363634,13.63090909090909,19.90909090909091,21.272727272727273,97.21636363636365,21.06272727272727,8.344545454545456,18.0,19.363636363636363,82.37181818181817,23.5,8.463000000000001,21.3,22.9,87.802,22.706999999999997
2020-07-19 09:18:00,7.19,17.7,18.9,89.245,22.179,13.855454545454545,20.545454545454547,22.0,96.99545454545455,21.068181818181813,7.860000000000001,16.1,17.9,82.164,23.497,7.91090909090909,19.272727272727273,20.363636363636363,87.64999999999999,22.693636363636365
2020-07-19 09:20:00,7.388,18.4,20.3,89.228,22.174,13.680833333333334,20.083333333333332,21.5,96.87750000000001,21.067499999999995,8.178999999999998,17.3,18.9,82.199,23.512999999999998,8.039000000000001,19.7,20.8,87.60999999999999,22.706
2020-07-19 09:22:00,7.340909090909091,18.272727272727273,19.545454545454547,89.32090909090911,22.224545454545453,13.135454545454543,18.636363636363637,20.363636363636363,96.89272727272727,21.10181818181818,8.479090909090909,18.454545454545453,20.181818181818183,82.34272727272727,23.563636363636363,8.1,20.0,21.0,87.89500000000001,22.774
2020-07-19 09:24:00,7.240999999999998,17.8,18.4,89.25299999999999,22.297000000000004,13.875454545454545,20.636363636363637,23.181818181818183,96.86999999999999,21.170909090909092,8.15,17.1,18.2,82.19,23.621999999999996,8.158181818181818,20.09090909090909,22.363636363636363,87.7309090909091,22.83818181818182
2020-07-19 09:26:00,7.506363636363637,18.636363636363637,20.818181818181817,88.96909090909091,22.30727272727273,13.419999999999998,19.363636363636363,22.727272727272727,96.70363636363636,21.20090909090909,7.932,16.2,18.6,82.01499999999999,23.663,7.757,18.6,18.8,87.62300000000002,22.860000000000003
2020-07-19 09:28:00,6.99,16.7,18.0,88.90700000000001,22.374000000000002,12.597499999999998,17.25,18.25,96.55749999999999,21.235000000000003,7.741818181818181,15.363636363636363,16.181818181818183,81.86363636363637,23.728181818181817,7.6530000000000005,18.2,19.7,87.64500000000001,22.942999999999998
2020-07-19 09:30:00,7.270999999999999,17.5,18.4,88.446,22.398000000000003,12.990909090909089,18.272727272727273,19.272727272727273,96.3290909090909,21.283636363636365,7.716999999999999,15.0,16.6,81.33200000000002,23.790000000000003,7.198181818181819,16.363636363636363,17.727272727272727,87.34454545454545,22.96727272727273
2020-07-19 09:32:00,6.93,16.1,19.2,88.129,22.366000000000003,12.456363636363637,16.90909090909091,18.818181818181817,95.82272727272726,21.258181818181818,7.609999999999999,14.5,15.5,81.105,23.753000000000004,6.952000000000001,15.3,16.1,86.93900000000001,22.927
